txn_id,ts,bank,upi_app,amount,status,failure_reason,processing_ms,retry,refund_time_min
T0007482,1764188640,SBI,BankApp,41.18,SUCCESS,,502,N,
T0007483,1764067380,HDFC Bank,GooglePay,28.08,SUCCESS,,535,N,
T0007484,1764014280,ICICI Bank,BankApp,17.97,SUCCESS,,209,N,
T0007485,1764272880,Axis Bank,Paytm,34.63,SUCCESS,,396,N,
T0007486,1764015960,ICICI Bank,AmazonPay,14.56,SUCCESS,,290,N,
T0007487,1764515100,Kotak,Paytm,40.64,SUCCESS,,671,N,
T0007488,1764282840,Kotak,Paytm,40.74,SUCCESS,,267,N,
T0007489,1764190080,SBI,AmazonPay,52.42,SUCCESS,,383,N,
T0007490,1764193320,HDFC Bank,GooglePay,44.25,SUCCESS,,565,N,
T0007491,1764273480,ICICI Bank,AmazonPay,46.0,SUCCESS,,257,N,
T0007492,1764387840,ICICI Bank,PhonePe,34.05,SUCCESS,,405,N,
T0007493,1764536520,Axis Bank,BankApp,43.91,SUCCESS,,356,N,
T0007494,1764095760,Axis Bank,BankApp,32.87,SUCCESS,,455,N,
T0007495,1764463740,Kotak,GooglePay,48.43,SUCCESS,,182,N,
T0007496,1764354180,HDFC Bank,Paytm,31.74,FAILED,unknown_error,102,Y,
T0007497,1764380580,Axis Bank,PhonePe,31.45,FAILED,gateway_timeout,642,Y,
T0007498,1763956980,HDFC Bank,AmazonPay,28.08,SUCCESS,,528,N,
T0007499,1764221700,ICICI Bank,PhonePe,32.22,FAILED,network_issue,266,N,
T0007500,1764546420,ICICI Bank,Paytm,20.98,SUCCESS,,369,N,
T0007501,1764105240,ICICI Bank,GooglePay,31.29,FAILED,unknown_error,434,N,
T0007502,1764257760,SBI,PhonePe,13.23,SUCCESS,,386,N,
T0007503,1764536340,ICICI Bank,PhonePe,13.43,SUCCESS,,196,N,
T0007504,1764457560,Kotak,AmazonPay,49.17,SUCCESS,,212,N,
T0007505,1764197340,Kotak,PhonePe,13.83,SUCCESS,,481,N,
T0007506,1764029940,ICICI Bank,AmazonPay,37.68,SUCCESS,,360,N,
T0007507,1764280320,SBI,GooglePay,43.48,SUCCESS,,490,N,
T0007508,1764452700,ICICI Bank,AmazonPay,45.59,SUCCESS,,577,N,
T0007509,1764025680,Kotak,BankApp,35.86,SUCCESS,,340,N,
T0007510,1764200640,ICICI Bank,Paytm,15.73,SUCCESS,,411,N,
T0007511,1764424980,Axis Bank,PhonePe,49.67,SUCCESS,,595,N,
T0007512,1764428580,Kotak,PhonePe,53.42,SUCCESS,,376,N,
T0007513,1764391260,HDFC Bank,BankApp,41.46,SUCCESS,,205,N,
T0007514,1764455640,ICICI Bank,AmazonPay,15.91,SUCCESS,,242,N,
T0007515,1764276300,HDFC Bank,Paytm,32.8,SUCCESS,,223,N,
T0007516,1764007920,ICICI Bank,AmazonPay,20.16,SUCCESS,,238,N,
T0007517,1764213120,Kotak,Paytm,23.37,SUCCESS,,400,N,
T0007518,1764360300,Axis Bank,BankApp,38.67,FAILED,insufficient_balance,236,Y,
T0007519,1764366360,ICICI Bank,Paytm,40.05,SUCCESS,,524,N,
T0007520,1764193140,Axis Bank,BankApp,15.45,FAILED,bank_timeout,309,Y,
T0007521,1764449700,Axis Bank,GooglePay,16.86,FAILED,bank_timeout,274,N,
T0007522,1764447120,SBI,BankApp,48.53,SUCCESS,,260,N,
T0007523,1764533460,HDFC Bank,Paytm,29.93,SUCCESS,,40,N,
T0007524,1764442020,HDFC Bank,GooglePay,16.76,SUCCESS,,40,N,
T0007525,1764361500,Kotak,BankApp,48.05,FAILED,bank_timeout,144,Y,
T0007526,1764170580,Axis Bank,Paytm,29.29,SUCCESS,,348,N,
T0007527,1764266820,SBI,Paytm,47.05,FAILED,bank_timeout,289,Y,
T0007528,1764364080,ICICI Bank,AmazonPay,40.1,SUCCESS,,501,N,
T0007529,1764419400,Axis Bank,GooglePay,37.11,SUCCESS,,236,N,
T0007530,1764097020,SBI,PhonePe,46.23,SUCCESS,,431,N,
T0007531,1764027180,ICICI Bank,Paytm,18.46,FAILED,unknown_error,467,N,
T0007532,1764094140,HDFC Bank,AmazonPay,23.82,SUCCESS,,303,N,
T0007533,1764045540,HDFC Bank,BankApp,14.33,SUCCESS,,484,N,
T0007534,1764111780,SBI,PhonePe,50.38,SUCCESS,,419,N,
T0007535,1764440820,SBI,PhonePe,36.5,SUCCESS,,470,N,
T0007536,1764444600,HDFC Bank,BankApp,23.6,FAILED,insufficient_balance,372,N,
T0007537,1764282900,Axis Bank,PhonePe,25.98,SUCCESS,,190,N,
T0007538,1764461940,SBI,AmazonPay,31.08,FAILED,unknown_error,242,N,
T0007539,1764282960,Axis Bank,Paytm,42.52,SUCCESS,,290,N,
T0007540,1764456780,Kotak,AmazonPay,37.75,FAILED,daily_limit_exceeded,462,N,
T0007541,1764528600,Axis Bank,AmazonPay,13.9,SUCCESS,,244,N,
T0007542,1764529560,Kotak,GooglePay,43.21,SUCCESS,,358,N,
T0007543,1764452520,ICICI Bank,PhonePe,37.2,SUCCESS,,189,N,
T0007544,1764111840,HDFC Bank,PhonePe,31.02,SUCCESS,,272,N,
T0007545,1764113760,HDFC Bank,Paytm,12.17,SUCCESS,,291,N,
T0007546,1764446580,Axis Bank,GooglePay,12.41,SUCCESS,,533,N,
T0007547,1764056760,Axis Bank,Paytm,38.19,SUCCESS,,551,N,
T0007548,1764104760,Kotak,PhonePe,34.9,SUCCESS,,684,N,
T0007549,1764400140,SBI,AmazonPay,40.36,SUCCESS,,440,N,
T0007550,1764269160,Kotak,PhonePe,27.12,SUCCESS,,265,N,
T0007551,1764370080,SBI,AmazonPay,37.16,SUCCESS,,216,N,
T0007552,1764061920,ICICI Bank,AmazonPay,38.19,SUCCESS,,186,N,
T0007553,1764371760,SBI,Paytm,29.7,FAILED,insufficient_balance,239,Y,
T0007554,1764435900,ICICI Bank,AmazonPay,40.05,SUCCESS,,394,N,
T0007555,1764149580,SBI,GooglePay,45.33,SUCCESS,,441,N,
T0007556,1764452940,Kotak,AmazonPay,23.01,SUCCESS,,453,N,
T0007557,1764270000,SBI,PhonePe,20.99,SUCCESS,,483,N,
T0007558,1764008340,Kotak,AmazonPay,32.18,SUCCESS,,362,N,
T0007559,1764443100,ICICI Bank,AmazonPay,37.93,SUCCESS,,511,N,
T0007560,1763971920,Axis Bank,AmazonPay,27.92,SUCCESS,,173,N,
T0007561,1764399000,HDFC Bank,GooglePay,47.03,SUCCESS,,40,N,
T0007562,1764272760,Kotak,Paytm,30.18,SUCCESS,,285,N,
T0007563,1764017700,Kotak,Paytm,40.5,FAILED,bank_timeout,365,Y,
T0007564,1764188280,HDFC Bank,AmazonPay,43.46,SUCCESS,,304,N,
T0007565,1764101100,ICICI Bank,PhonePe,34.56,SUCCESS,,455,N,
T0007566,1764107220,ICICI Bank,AmazonPay,21.98,SUCCESS,,245,N,
T0007567,1764241380,ICICI Bank,PhonePe,46.78,SUCCESS,,542,N,
T0007568,1764441540,SBI,Paytm,43.03,SUCCESS,,205,N,
T0007569,1764220380,HDFC Bank,Paytm,32.38,SUCCESS,,334,N,
T0007570,1764008520,Axis Bank,GooglePay,40.89,SUCCESS,,157,N,
T0007571,1764151500,Kotak,Paytm,41.35,SUCCESS,,267,N,
T0007572,1764130020,SBI,AmazonPay,43.97,SUCCESS,,260,N,
T0007573,1764385440,ICICI Bank,Paytm,22.58,SUCCESS,,272,N,
T0007574,1764097320,Axis Bank,GooglePay,28.11,SUCCESS,,357,N,
T0007575,1763953380,Kotak,PhonePe,27.15,SUCCESS,,571,N,
T0007576,1764377580,Kotak,BankApp,36.09,FAILED,daily_limit_exceeded,377,Y,
T0007577,1764197340,Axis Bank,PhonePe,50.6,SUCCESS,,487,N,
T0007578,1764204720,Kotak,AmazonPay,28.97,SUCCESS,,292,N,
T0007579,1764108960,Axis Bank,GooglePay,17.39,FAILED,unknown_error,40,N,
T0007580,1764192360,Axis Bank,AmazonPay,32.32,SUCCESS,,399,N,
T0007581,1764359880,ICICI Bank,PhonePe,42.43,SUCCESS,,315,N,
T0007582,1764157320,SBI,PhonePe,48.09,SUCCESS,,241,N,
T0007583,1764278700,Kotak,GooglePay,44.93,SUCCESS,,376,N,
T0007584,1764537900,ICICI Bank,Paytm,22.26,SUCCESS,,281,N,
T0007585,1764460080,ICICI Bank,Paytm,38.6,SUCCESS,,300,N,
T0007586,1764337980,Kotak,BankApp,17.88,SUCCESS,,294,N,
T0007587,1763990760,ICICI Bank,BankApp,24.54,FAILED,unknown_error,305,Y,73.0
T0007588,1764367200,Axis Bank,Paytm,32.2,FAILED,insufficient_balance,554,Y,
T0007589,1764352800,Axis Bank,PhonePe,19.39,SUCCESS,,103,N,
T0007590,1764065400,SBI,GooglePay,49.91,SUCCESS,,189,N,
T0007591,1764096540,HDFC Bank,BankApp,43.04,SUCCESS,,319,N,
T0007592,1764363180,SBI,AmazonPay,13.58,SUCCESS,,392,N,
T0007593,1763947920,Kotak,PhonePe,50.76,SUCCESS,,307,N,
T0007594,1764538320,ICICI Bank,Paytm,26.28,SUCCESS,,397,N,
T0007595,1764310800,HDFC Bank,PhonePe,23.51,SUCCESS,,557,N,
T0007596,1764098040,Kotak,GooglePay,17.2,SUCCESS,,266,N,
T0007597,1764371520,HDFC Bank,GooglePay,14.96,FAILED,daily_limit_exceeded,416,N,
T0007598,1764344220,Kotak,AmazonPay,41.48,SUCCESS,,518,N,
T0007599,1764281820,ICICI Bank,PhonePe,30.62,SUCCESS,,394,N,
T0007600,1764280440,SBI,Paytm,37.76,FAILED,gateway_timeout,166,Y,
T0007601,1763969220,HDFC Bank,GooglePay,46.53,SUCCESS,,135,N,
T0007602,1764303600,Axis Bank,GooglePay,32.6,FAILED,gateway_timeout,79,N,
T0007603,1764087720,Axis Bank,PhonePe,39.72,SUCCESS,,280,N,
T0007604,1764442800,HDFC Bank,BankApp,17.48,SUCCESS,,336,N,
T0007605,1764017940,Axis Bank,GooglePay,38.75,SUCCESS,,324,N,
T0007606,1764025140,ICICI Bank,AmazonPay,13.55,SUCCESS,,222,N,
T0007607,1764088020,ICICI Bank,PhonePe,33.48,FAILED,unknown_error,420,N,
T0007608,1764459780,Axis Bank,BankApp,28.04,SUCCESS,,494,N,
T0007609,1764327900,HDFC Bank,PhonePe,50.89,SUCCESS,,497,N,
T0007610,1764278640,ICICI Bank,Paytm,41.97,FAILED,gateway_timeout,310,N,59.0
T0007611,1764430620,Kotak,BankApp,22.44,SUCCESS,,390,N,
T0007612,1764493260,SBI,Paytm,41.36,SUCCESS,,221,N,
T0007613,1764411240,ICICI Bank,PhonePe,22.61,SUCCESS,,196,N,
T0007614,1764107220,HDFC Bank,PhonePe,45.98,SUCCESS,,449,N,
T0007615,1764278400,HDFC Bank,GooglePay,18.1,SUCCESS,,237,N,
T0007616,1764026580,SBI,AmazonPay,38.14,FAILED,insufficient_balance,286,N,
T0007617,1764542220,ICICI Bank,PhonePe,20.42,SUCCESS,,381,N,
T0007618,1764153660,SBI,Paytm,31.62,SUCCESS,,309,N,
T0007619,1764277380,SBI,PhonePe,41.23,SUCCESS,,446,N,
T0007620,1764163920,Kotak,GooglePay,14.14,SUCCESS,,185,N,
T0007621,1764459840,Axis Bank,PhonePe,32.64,SUCCESS,,261,N,
T0007622,1764457620,Axis Bank,GooglePay,27.33,SUCCESS,,491,N,
T0007623,1763974980,HDFC Bank,GooglePay,17.64,SUCCESS,,442,N,
T0007624,1764456240,HDFC Bank,Paytm,45.13,FAILED,daily_limit_exceeded,231,N,
T0007625,1764187500,ICICI Bank,AmazonPay,40.99,SUCCESS,,495,N,
T0007626,1764369180,HDFC Bank,PhonePe,13.53,SUCCESS,,438,N,
T0007627,1763947740,Axis Bank,GooglePay,48.02,SUCCESS,,373,N,
T0007628,1764201060,Axis Bank,Paytm,19.75,SUCCESS,,404,N,
T0007629,1764459360,HDFC Bank,AmazonPay,26.62,SUCCESS,,421,N,
T0007630,1764023820,Axis Bank,Paytm,44.63,SUCCESS,,172,N,
T0007631,1764456720,Kotak,Paytm,32.8,SUCCESS,,338,N,
T0007632,1764199680,Kotak,PhonePe,40.07,FAILED,daily_limit_exceeded,476,N,
T0007633,1764522960,SBI,AmazonPay,14.83,SUCCESS,,482,N,
T0007634,1764280740,SBI,PhonePe,45.97,SUCCESS,,398,N,
T0007635,1764098820,Axis Bank,GooglePay,15.0,SUCCESS,,533,N,
T0007636,1764112320,Kotak,Paytm,34.84,SUCCESS,,501,N,
T0007637,1764507780,Axis Bank,BankApp,40.85,SUCCESS,,361,N,
T0007638,1764490440,Axis Bank,PhonePe,20.26,SUCCESS,,474,N,
T0007639,1764545700,HDFC Bank,PhonePe,31.69,SUCCESS,,429,N,
T0007640,1764368340,HDFC Bank,PhonePe,35.91,SUCCESS,,495,N,
T0007641,1764201960,Kotak,AmazonPay,35.83,SUCCESS,,179,N,
T0007642,1764443160,HDFC Bank,BankApp,37.37,FAILED,network_issue,430,N,
T0007643,1764105960,Axis Bank,Paytm,41.44,SUCCESS,,255,N,
T0007644,1764012300,HDFC Bank,PhonePe,25.21,SUCCESS,,244,N,
T0007645,1764231180,ICICI Bank,PhonePe,34.74,SUCCESS,,492,N,
T0007646,1764267600,Axis Bank,Paytm,13.96,SUCCESS,,181,N,
T0007647,1764062640,SBI,PhonePe,16.0,SUCCESS,,455,N,
T0007648,1764111960,Kotak,Paytm,37.53,SUCCESS,,405,N,
T0007649,1764279240,SBI,PhonePe,31.31,SUCCESS,,688,N,
T0007650,1764306540,Kotak,Paytm,45.97,SUCCESS,,553,N,
T0007651,1764190020,Axis Bank,Paytm,23.11,SUCCESS,,91,N,
T0007652,1764106980,Axis Bank,GooglePay,24.71,FAILED,insufficient_balance,451,N,85.0
T0007653,1764436740,ICICI Bank,GooglePay,31.13,SUCCESS,,215,N,
T0007654,1764493380,SBI,Paytm,15.12,FAILED,insufficient_balance,275,N,
T0007655,1764535920,SBI,Paytm,17.42,SUCCESS,,62,N,
T0007656,1763947800,Kotak,AmazonPay,11.8,SUCCESS,,296,N,
T0007657,1764441480,HDFC Bank,PhonePe,23.81,SUCCESS,,442,N,
T0007658,1764305580,HDFC Bank,AmazonPay,37.34,SUCCESS,,424,N,
T0007659,1764342720,HDFC Bank,AmazonPay,12.09,SUCCESS,,427,N,
T0007660,1764372240,SBI,PhonePe,20.25,SUCCESS,,238,N,
T0007661,1764096960,Axis Bank,AmazonPay,32.41,SUCCESS,,257,N,
T0007662,1764532140,Kotak,Paytm,26.87,SUCCESS,,430,N,
T0007663,1764447780,SBI,PhonePe,22.98,SUCCESS,,503,N,
T0007664,1764177360,Axis Bank,AmazonPay,14.73,SUCCESS,,458,N,
T0007665,1764085500,ICICI Bank,BankApp,19.75,FAILED,unknown_error,552,Y,
T0007666,1764266400,Kotak,Paytm,49.92,SUCCESS,,524,N,
T0007667,1764187920,Axis Bank,Paytm,29.54,SUCCESS,,401,N,
T0007668,1764429840,HDFC Bank,BankApp,39.54,SUCCESS,,362,N,
T0007669,1764353340,SBI,BankApp,47.05,FAILED,network_issue,92,N,
T0007670,1764076620,Kotak,Paytm,25.32,SUCCESS,,407,N,
T0007671,1764527340,HDFC Bank,AmazonPay,48.01,SUCCESS,,508,N,
T0007672,1764128460,Axis Bank,BankApp,19.55,SUCCESS,,380,N,
T0007673,1764440400,HDFC Bank,BankApp,37.69,SUCCESS,,465,N,
T0007674,1763944620,Axis Bank,Paytm,26.19,SUCCESS,,331,N,
T0007675,1764023700,Kotak,PhonePe,17.87,SUCCESS,,332,N,
T0007676,1764102360,HDFC Bank,BankApp,48.83,SUCCESS,,513,N,
T0007677,1764061320,Axis Bank,AmazonPay,27.04,SUCCESS,,420,N,
T0007678,1764367560,Axis Bank,PhonePe,42.14,SUCCESS,,243,N,
T0007679,1764445200,HDFC Bank,AmazonPay,23.62,SUCCESS,,474,N,
T0007680,1764080880,Kotak,GooglePay,15.36,SUCCESS,,532,N,
T0007681,1764527040,ICICI Bank,PhonePe,27.69,SUCCESS,,308,N,
T0007682,1764258000,ICICI Bank,PhonePe,26.18,SUCCESS,,359,N,
T0007683,1763943480,SBI,GooglePay,14.67,SUCCESS,,391,N,
T0007684,1764200460,SBI,PhonePe,39.03,SUCCESS,,304,N,
T0007685,1764546180,Kotak,PhonePe,50.54,SUCCESS,,489,N,
T0007686,1764095820,HDFC Bank,PhonePe,54.51,SUCCESS,,369,N,
T0007687,1764402420,Kotak,Paytm,25.99,SUCCESS,,414,N,
T0007688,1764070320,ICICI Bank,GooglePay,17.77,SUCCESS,,703,N,
T0007689,1764509280,Axis Bank,Paytm,27.54,SUCCESS,,356,N,
T0007690,1764376620,HDFC Bank,Paytm,50.17,SUCCESS,,346,N,
T0007691,1764268620,SBI,GooglePay,30.65,SUCCESS,,316,N,
T0007692,1764185280,Axis Bank,BankApp,12.46,SUCCESS,,470,N,
T0007693,1764442620,Kotak,BankApp,43.17,SUCCESS,,250,N,
T0007694,1764287280,ICICI Bank,GooglePay,17.08,SUCCESS,,75,N,
T0007695,1764535140,HDFC Bank,BankApp,43.93,SUCCESS,,421,N,
T0007696,1764458340,Axis Bank,PhonePe,24.8,SUCCESS,,373,N,
T0007697,1764135960,Axis Bank,PhonePe,20.19,FAILED,unknown_error,373,N,
T0007698,1764323040,Axis Bank,PhonePe,26.23,SUCCESS,,402,N,
T0007699,1763954820,Axis Bank,PhonePe,32.5,SUCCESS,,306,N,
T0007700,1764527160,HDFC Bank,AmazonPay,46.87,SUCCESS,,428,N,
T0007701,1764323700,Axis Bank,Paytm,26.28,SUCCESS,,314,N,
T0007702,1764014520,ICICI Bank,Paytm,48.22,SUCCESS,,58,N,
T0007703,1764279120,Kotak,PhonePe,50.87,SUCCESS,,413,N,
T0007704,1764096840,ICICI Bank,AmazonPay,16.17,FAILED,gateway_timeout,419,Y,
T0007705,1764147480,Axis Bank,BankApp,26.71,SUCCESS,,151,N,
T0007706,1764353820,HDFC Bank,Paytm,32.23,SUCCESS,,147,N,
T0007707,1764094020,Axis Bank,BankApp,37.5,SUCCESS,,349,N,
T0007708,1764339060,SBI,PhonePe,20.56,SUCCESS,,306,N,
T0007709,1764232140,SBI,GooglePay,14.75,SUCCESS,,486,N,
T0007710,1764019860,SBI,GooglePay,23.88,SUCCESS,,439,N,
T0007711,1764533220,ICICI Bank,Paytm,28.15,FAILED,gateway_timeout,577,Y,
T0007712,1764363360,SBI,AmazonPay,10.71,SUCCESS,,364,N,
T0007713,1764301680,ICICI Bank,BankApp,17.94,SUCCESS,,427,N,
T0007714,1764191880,HDFC Bank,GooglePay,41.14,SUCCESS,,210,N,
T0007715,1764183120,Axis Bank,AmazonPay,30.21,SUCCESS,,382,N,
T0007716,1764356580,HDFC Bank,PhonePe,21.23,SUCCESS,,287,N,
T0007717,1764538980,ICICI Bank,GooglePay,40.02,SUCCESS,,425,N,
T0007718,1764285300,Kotak,Paytm,50.32,SUCCESS,,325,N,
T0007719,1764293460,SBI,AmazonPay,35.52,SUCCESS,,403,N,
T0007720,1764189420,ICICI Bank,PhonePe,21.24,SUCCESS,,244,N,
T0007721,1764007620,SBI,BankApp,16.79,FAILED,daily_limit_exceeded,240,N,
T0007722,1764355680,Axis Bank,BankApp,21.25,SUCCESS,,325,N,
T0007723,1764069720,Kotak,PhonePe,28.94,SUCCESS,,603,N,
T0007724,1764284580,HDFC Bank,Paytm,12.71,SUCCESS,,40,N,
T0007725,1764446520,SBI,Paytm,47.59,SUCCESS,,431,N,
T0007726,1764286080,SBI,BankApp,49.75,SUCCESS,,446,N,
T0007727,1764359340,Kotak,Paytm,10.6,FAILED,daily_limit_exceeded,391,Y,
T0007728,1764226260,ICICI Bank,Paytm,22.37,SUCCESS,,332,N,
T0007729,1764187860,ICICI Bank,PhonePe,44.95,SUCCESS,,436,N,
T0007730,1764357180,HDFC Bank,AmazonPay,41.53,SUCCESS,,469,N,
T0007731,1764198240,SBI,Paytm,39.42,SUCCESS,,252,N,
T0007732,1764347040,ICICI Bank,PhonePe,27.42,FAILED,network_issue,229,N,
T0007733,1764286500,ICICI Bank,BankApp,15.95,SUCCESS,,291,N,
T0007734,1764275580,Kotak,Paytm,46.13,SUCCESS,,494,N,
T0007735,1764099000,HDFC Bank,BankApp,43.54,SUCCESS,,406,N,
T0007736,1764023940,Kotak,GooglePay,48.19,SUCCESS,,257,N,
T0007737,1764029820,Kotak,Paytm,17.17,SUCCESS,,295,N,
T0007738,1764098640,ICICI Bank,PhonePe,12.44,SUCCESS,,479,N,
T0007739,1764022440,Axis Bank,PhonePe,50.52,SUCCESS,,436,N,
T0007740,1764184080,ICICI Bank,PhonePe,30.29,SUCCESS,,256,N,
T0007741,1764274320,HDFC Bank,GooglePay,30.98,SUCCESS,,57,N,
T0007742,1764391620,SBI,Paytm,21.36,SUCCESS,,110,N,
T0007743,1764138900,ICICI Bank,Paytm,18.87,SUCCESS,,285,N,
T0007744,1764185040,Axis Bank,BankApp,18.81,SUCCESS,,413,N,
T0007745,1764016260,ICICI Bank,PhonePe,34.08,SUCCESS,,252,N,
T0007746,1764303180,Kotak,Paytm,12.01,SUCCESS,,678,N,
T0007747,1764095160,SBI,BankApp,26.71,SUCCESS,,459,N,
T0007748,1764005940,SBI,BankApp,14.52,SUCCESS,,486,N,
T0007749,1764452820,Axis Bank,PhonePe,20.03,SUCCESS,,199,N,
T0007750,1764106740,Kotak,GooglePay,33.46,SUCCESS,,389,N,
T0007751,1764413520,Kotak,PhonePe,51.71,SUCCESS,,299,N,
T0007752,1764318060,ICICI Bank,Paytm,18.79,FAILED,gateway_timeout,507,N,
T0007753,1764447300,HDFC Bank,Paytm,36.91,SUCCESS,,621,N,
T0007754,1764019380,Kotak,GooglePay,21.21,SUCCESS,,434,N,
T0007755,1764022740,Axis Bank,AmazonPay,25.24,FAILED,gateway_timeout,204,N,42.0
T0007756,1764256140,ICICI Bank,Paytm,46.28,SUCCESS,,211,N,
T0007757,1764283620,SBI,AmazonPay,20.32,SUCCESS,,291,N,
T0007758,1764355380,Kotak,Paytm,26.02,SUCCESS,,429,N,
T0007759,1764476580,SBI,AmazonPay,44.86,SUCCESS,,452,N,
T0007760,1764459420,Axis Bank,Paytm,34.45,SUCCESS,,506,N,
T0007761,1764366120,HDFC Bank,Paytm,39.66,SUCCESS,,493,N,
T0007762,1764182460,SBI,GooglePay,35.7,SUCCESS,,140,N,
T0007763,1764534420,SBI,AmazonPay,26.66,SUCCESS,,559,N,
T0007764,1764541980,Kotak,AmazonPay,39.58,FAILED,network_issue,248,Y,
T0007765,1764532260,Axis Bank,PhonePe,28.69,SUCCESS,,531,N,
T0007766,1764016860,Axis Bank,BankApp,24.31,SUCCESS,,493,N,
T0007767,1764439380,Kotak,GooglePay,27.88,SUCCESS,,471,N,
T0007768,1764534540,Kotak,AmazonPay,28.09,SUCCESS,,312,N,
T0007769,1764097980,Kotak,BankApp,19.97,SUCCESS,,545,N,
T0007770,1764301620,Kotak,GooglePay,37.31,FAILED,bank_timeout,417,N,
T0007771,1764187320,HDFC Bank,AmazonPay,42.31,SUCCESS,,440,N,
T0007772,1764101400,SBI,AmazonPay,36.42,SUCCESS,,419,N,
T0007773,1764270300,Kotak,PhonePe,48.16,SUCCESS,,480,N,
T0007774,1764194940,SBI,AmazonPay,11.5,SUCCESS,,316,N,
T0007775,1764382500,Axis Bank,GooglePay,13.81,SUCCESS,,139,N,
T0007776,1764101820,ICICI Bank,BankApp,15.16,FAILED,daily_limit_exceeded,235,N,
T0007777,1764124380,Kotak,BankApp,27.35,SUCCESS,,421,N,
T0007778,1764278160,Kotak,GooglePay,36.31,SUCCESS,,298,N,
T0007779,1764494640,Kotak,Paytm,23.45,SUCCESS,,133,N,
T0007780,1764474420,Axis Bank,Paytm,39.48,SUCCESS,,373,N,
T0007781,1764053400,Kotak,Paytm,20.74,SUCCESS,,400,N,
T0007782,1764010440,Axis Bank,Paytm,24.6,SUCCESS,,141,N,
T0007783,1764178620,SBI,AmazonPay,41.66,SUCCESS,,243,N,
T0007784,1764114120,Axis Bank,GooglePay,18.42,SUCCESS,,457,N,
T0007785,1764454560,Axis Bank,BankApp,40.44,SUCCESS,,316,N,
T0007786,1764400560,SBI,BankApp,26.59,SUCCESS,,131,N,
T0007787,1763984040,SBI,AmazonPay,14.19,SUCCESS,,351,N,
T0007788,1764530220,HDFC Bank,PhonePe,41.89,SUCCESS,,324,N,
T0007789,1764141240,ICICI Bank,GooglePay,15.38,SUCCESS,,120,N,
T0007790,1764010680,Kotak,AmazonPay,43.8,FAILED,unknown_error,330,N,
T0007791,1764527460,Kotak,BankApp,40.53,SUCCESS,,134,N,
T0007792,1764184260,SBI,PhonePe,38.75,SUCCESS,,440,N,
T0007793,1764356580,HDFC Bank,Paytm,23.45,SUCCESS,,234,N,
T0007794,1764449160,Kotak,GooglePay,25.96,SUCCESS,,162,N,
T0007795,1764358380,Kotak,Paytm,24.97,SUCCESS,,79,N,
T0007796,1764356100,Kotak,GooglePay,12.78,SUCCESS,,213,N,
T0007797,1764094320,Axis Bank,BankApp,23.2,SUCCESS,,176,N,
T0007798,1764017880,SBI,GooglePay,20.84,SUCCESS,,110,N,
T0007799,1764355680,SBI,AmazonPay,36.47,SUCCESS,,507,N,
T0007800,1764455340,Kotak,PhonePe,31.44,SUCCESS,,256,N,
T0007801,1764529860,SBI,BankApp,15.36,SUCCESS,,409,N,
T0007802,1764367560,Axis Bank,PhonePe,13.58,SUCCESS,,344,N,
T0007803,1763997420,ICICI Bank,AmazonPay,46.53,SUCCESS,,229,N,
T0007804,1764275340,Axis Bank,BankApp,13.46,SUCCESS,,176,N,
T0007805,1764446400,SBI,GooglePay,22.59,SUCCESS,,288,N,
T0007806,1764192000,HDFC Bank,PhonePe,44.05,FAILED,gateway_timeout,214,Y,
T0007807,1764538860,SBI,Paytm,41.66,SUCCESS,,341,N,
T0007808,1764007440,Axis Bank,Paytm,49.77,SUCCESS,,506,N,
T0007809,1764186900,SBI,BankApp,15.19,SUCCESS,,336,N,
T0007810,1764282480,Kotak,PhonePe,12.18,SUCCESS,,507,N,
T0007811,1764191280,Axis Bank,GooglePay,12.62,SUCCESS,,504,N,
T0007812,1764443580,SBI,AmazonPay,46.89,SUCCESS,,294,N,
T0007813,1763949600,SBI,GooglePay,12.42,SUCCESS,,347,N,
T0007814,1764228240,Axis Bank,GooglePay,26.8,SUCCESS,,408,N,
T0007815,1764182580,ICICI Bank,AmazonPay,11.66,SUCCESS,,229,N,
T0007816,1764239880,Kotak,GooglePay,42.72,SUCCESS,,165,N,
T0007817,1764013200,ICICI Bank,Paytm,21.97,SUCCESS,,339,N,
T0007818,1763985660,ICICI Bank,BankApp,35.67,FAILED,daily_limit_exceeded,494,Y,
T0007819,1764283440,Axis Bank,BankApp,26.1,SUCCESS,,422,N,
T0007820,1764236280,Axis Bank,PhonePe,53.85,SUCCESS,,317,N,
T0007821,1764232980,Axis Bank,BankApp,23.51,SUCCESS,,381,N,
T0007822,1764003900,HDFC Bank,PhonePe,16.7,SUCCESS,,530,N,
T0007823,1764441660,ICICI Bank,AmazonPay,38.8,SUCCESS,,374,N,
T0007824,1764396000,Kotak,Paytm,46.19,SUCCESS,,188,N,
T0007825,1763995860,ICICI Bank,BankApp,31.19,SUCCESS,,377,N,
T0007826,1764199080,SBI,Paytm,38.71,FAILED,daily_limit_exceeded,571,Y,
T0007827,1764017220,Axis Bank,AmazonPay,41.47,SUCCESS,,607,N,
T0007828,1763957700,HDFC Bank,GooglePay,11.48,SUCCESS,,431,N,
T0007829,1763950980,ICICI Bank,GooglePay,31.91,SUCCESS,,228,N,
T0007830,1764357660,Axis Bank,Paytm,27.81,SUCCESS,,218,N,
T0007831,1764024300,SBI,AmazonPay,19.31,SUCCESS,,173,N,
